ESS,TP_loss,TP_valid_windows,TP_valid_windows_max,TP_valid_windows_min,action_error_order1_max,action_error_order1_mean,action_norm,actor_frozen,actor_grad_norm,actor_log_std_max,actor_log_std_mean,actor_log_std_min,actor_update_skipped,advantages_mean,advantages_std,anchor_loss,any_landed,approx_kl,capture_progress_reward,catch_reward,close_reward,cmd_norm,collision,collision_drone,collision_floor,collision_penalty,collision_wall,coop_reward,critic_grad_norm,curriculum_capture_step_ema,curriculum_eval_max_pursuer_collisions_count,curriculum_eval_promote_eligible,curriculum_eval_promote_pass,curriculum_eval_promote_streak,curriculum_eval_promoted,curriculum_eval_success_threshold,curriculum_pursuer_speed,curriculum_stage,curriculum_stage_after_eval,curriculum_success_ema,curriculum_target_speed,d_i_mean,d_i_min,distance_threshold_L,effective_actor_log_std_stage_frames,effective_actor_log_std_target,effective_actor_lr,effective_critic_lr,effective_entropy_coef,effective_expert_kl_coef,effective_expert_kl_stage_frames,entropy,expert_action_mse,expert_kl_loss,explained_var,first_capture_step,frame,goal_penalty,goal_progress_reward,goal_reached,kl_penalty,landed_penalty,n_agents_ahead_mean,out_of_arena,phi_block,phi_pressure,phi_spread,phi_team,policy_loss,pursuer_collisions_count,return,smoothness_coef,smoothness_max,smoothness_mean,smoothness_reward,speed_reward,spread_reward,success,success_ema_for_entropy,sum_detect_step,target_predicted_error,terminal_reward,time_penalty,urgent_block_rate,value_loss,value_running_mean
0.9805479049682617,3.784387081395835e-05,58504.0,59.0,54.0,,,0.7413532733917236,0.0,31.417753219604492,-2.5420279502868652,-2.548943042755127,-2.561988115310669,0.0,13.38061809539795,38.17409133911133,0.0,,0.008650588802993298,,,,0.7413532733917236,,,,,,,0.28750312328338623,,,,,,,,,,,,,,,,34603008.0,-2.5439197866666667,0.0005,0.0005,0.01,0.23996108800000002,34603008.0,-4.5084943771362305,0.0026688077487051487,-6.155911922454834,0.3755379319190979,,34600000.0,,,,0.0,,,,,,,,0.03088570572435856,,,,,,,,,,0.039103151549020436,,,,,,0.14085008203983307,-160.6477508544922
0.044531770050525665,8.448262087767944e-05,60402.0,59.0,54.0,,,0.6995016932487488,0.0,28.191490173339844,-2.4746246337890625,-2.52339506149292,-2.548409938812256,0.0,12.049381256103516,8.002508163452148,0.0,,9.137526512145996,,,,0.6995016932487488,,,,,,,0.21696582436561584,,,,,,,,,,,,,,,,34668544.0,-2.54217216,0.0005,0.0005,0.01,0.23965798400000002,34668544.0,-4.445788383483887,0.009906774386763573,-2.107929229736328,0.9206329584121704,,34700000.0,,,,0.0,,,,,,,,1.2379531860351562,,,,,,,,,,0.039103151549020436,,,,,,0.00866614654660225,-160.66990661621094
0.018312156200408936,8.353473822353408e-05,60167.0,59.0,54.0,,,0.595150351524353,0.0,30.51033592224121,-2.506751298904419,-2.521390914916992,-2.540379285812378,0.0,8.69425106048584,14.276597023010254,0.0,,7.242151260375977,,,,0.595150351524353,,,,,,,0.3575621247291565,,,,,,,,,,,,,,,,34734080.0,-2.5404245333333333,0.0005,0.0005,0.01,0.23935488000000002,34734080.0,-4.442939758300781,0.009024680592119694,-2.9495060443878174,0.9255443811416626,,34700000.0,,,,0.0,,,,,,,,1.0922528505325317,,,,,,,,,,0.039103151549020436,,,,,,0.017573215067386627,-160.5500030517578
0.22145742177963257,7.461934728780761e-05,59852.0,59.0,54.0,0.400633841753006,0.1888967901468277,0.7118856906890869,0.0,36.589378356933594,-2.5286335945129395,-2.5333142280578613,-2.543349266052246,0.0,-3.2807726860046387,18.780603408813477,0.0,0.0584518164396286,0.042836423963308334,-0.02993963658809662,0.15996932983398438,-0.02993963658809662,0.7118856906890869,0.2551492154598236,0.006761508993804455,0.23893237113952637,-0.48392173647880554,0.0002422894031042233,0.0028335070237517357,0.16076014935970306,111.70159912109375,,,,,,,1.0,2.0,,0.19824491441249847,1.0,0.07649519294500351,-0.013426895253360271,0.0,34799616.0,-2.538676906666667,0.0005,0.0005,0.01,0.23905177600000002,34799616.0,-4.4651970863342285,0.0040486035868525505,-5.419027805328369,0.8283681869506836,841.3191528320312,34800000.0,-0.04325214773416519,-0.01651635579764843,0.6097946166992188,0.0,-0.0020182859152555466,2.8411130905151367,0.002369668334722519,0.23236802220344543,0.18800370395183563,0.19213253259658813,0.14105461537837982,0.06436367332935333,2.9676146507263184,-172.97991943359375,0.0,0.16996489465236664,0.02897319197654724,0.0,-0.005256081465631723,0.03842650726437569,0.32069510221481323,0.039103151549020436,0.0,0.040783267468214035,0.11664344370365143,-0.0004820152244064957,0.0,0.028995666652917862,-160.45770263671875
0.9542495012283325,3.480267696431838e-05,58580.0,59.0,54.0,,,0.6942133903503418,0.0,33.09213638305664,-2.5196950435638428,-2.53495192527771,-2.544309377670288,0.0,-4.027514457702637,12.48063850402832,0.0,,0.012218155898153782,,,,0.6942133903503418,,,,,,,0.5343924164772034,,,,,,,,,,,,,,,,34865152.0,-2.53692928,0.0005,0.0005,0.01,0.23874867200000002,34865152.0,-4.467221260070801,0.004632734693586826,-5.247554779052734,0.9627571702003479,,34900000.0,,,,0.0,,,,,,,,0.03708704560995102,,,,,,,,,,0.05318274908231008,,,,,,0.012447691522538662,-160.2879638671875
0.4485084116458893,1.5496141713811085e-05,59245.0,59.0,54.0,,,0.7313798666000366,0.0,25.019575119018555,-2.509901762008667,-2.536740779876709,-2.5495219230651855,0.0,-3.1215972900390625,14.43902587890625,0.0,,0.042076192796230316,,,,0.7313798666000366,,,,,,,0.1461987942457199,,,,,,,,,,,,,,,,34930688.0,-2.5351816533333333,0.0005,0.0005,0.01,0.23844556800000002,34930688.0,-4.466639518737793,0.003323720535263419,-5.870851039886475,0.9363130331039429,,34900000.0,,,,0.0,,,,,,,,0.07236466556787491,,,,,,,,,,0.05318274908231008,,,,,,0.01505379006266594,-160.21421813964844
0.9144899249076843,1.1559784979908727e-05,59745.0,59.0,54.0,,,0.7152810096740723,0.0,31.17514419555664,-2.5130743980407715,-2.5386886596679688,-2.553159713745117,0.0,-6.1451849937438965,14.422239303588867,0.0,,0.014730125665664673,,,,0.7152810096740723,,,,,,,0.25582876801490784,,,,,,,,,,,,,,,,34996224.0,-2.533434026666667,0.0005,0.0005,0.01,0.23814246400000003,34996224.0,-4.469659805297852,0.0030440993141382933,-5.898210048675537,0.9374844431877136,,35000000.0,,,,0.0,,,,,,,,0.04706504940986633,,,,,,,,,,0.05318274908231008,,,,,,0.01517956517636776,-160.23269653320312
0.9849372506141663,7.951438419695478e-06,59840.0,59.0,54.0,,,0.6986021995544434,0.0,30.54128074645996,-2.522566318511963,-2.5432956218719482,-2.5577144622802734,0.0,-7.2494730949401855,12.20729923248291,0.0,,0.006124748848378658,,,,0.6986021995544434,,,,,,,0.26567161083221436,,,,,,,,,,,,,,,,35061760.0,-2.5316864,0.0005,0.0005,0.01,0.23783936000000003,35061760.0,-4.4748334884643555,0.0019471157575026155,-6.326047897338867,0.9642387628555298,,35100000.0,,,,0.0,,,,,,,,0.021684879437088966,,,,,,,,,,0.05318274908231008,,,,,,0.010780848562717438,-160.27764892578125
0.9657708406448364,1.0846121767826844e-05,58632.0,59.0,54.0,0.41106393933296204,0.18924352526664734,0.6967557668685913,0.0,30.875947952270508,-2.527604818344116,-2.544290065765381,-2.5574147701263428,0.0,-1.5596479177474976,14.038264274597168,0.0,0.006890611723065376,0.009274378418922424,-0.06092797964811325,0.0,-0.06092797964811325,0.6967557668685913,0.5591376423835754,0.014617299661040306,0.5391590595245361,-1.0858311653137207,0.004186323378235102,0.000949566310737282,0.31924235820770264,109.88172912597656,,,,,,,1.0,2.0,,0.09943009912967682,1.0,0.02039261721074581,-0.029797274619340897,0.0,35127296.0,-2.5299387733333334,0.0005,0.0005,0.01,0.23753625600000003,35127296.0,-4.47395133972168,0.001992610516026616,-6.297873020172119,0.9729948043823242,1200.0,35100000.0,-0.06864466518163681,-0.021302824839949608,0.993109405040741,0.0,-0.000532279722392559,2.926042079925537,0.007751937955617905,0.08385809510946274,0.09348547458648682,0.07266354560852051,0.058893460780382156,0.025810889899730682,8.125753402709961,-367.2552185058594,0.0,0.19305819272994995,0.0277267936617136,0.0,-0.0069662583991885185,0.014532708562910557,0.0,0.05318274908231008,0.0,0.04870814457535744,-0.06864466518163681,-0.0006400822312571108,0.0,0.014302801340818405,-160.21170043945312
0.973023533821106,1.1520957741595339e-05,59187.0,59.0,54.0,,,0.7262071967124939,0.0,20.465967178344727,-2.536836624145508,-2.5499281883239746,-2.563339948654175,0.0,-4.490748882293701,13.61257266998291,0.0,,0.008170966990292072,,,,0.7262071967124939,,,,,,,0.2497979998588562,,,,,,,,,,,,,,,,35192832.0,-2.528191146666667,0.0005,0.0005,0.01,0.23723315200000003,35192832.0,-4.4857025146484375,0.0018878300907090306,-6.400707721710205,0.9642657041549683,,35200000.0,,,,0.0,,,,,,,,0.01800454407930374,,,,,,,,,,0.05052361162819457,,,,,,0.014936227351427078,-160.2403106689453
0.9698371887207031,9.34861418500077e-06,59739.0,59.0,54.0,,,0.7138346433639526,0.0,29.39166831970215,-2.5329604148864746,-2.5465521812438965,-2.556802272796631,0.0,-4.097144603729248,11.710091590881348,0.0,,0.01024511270225048,,,,0.7138346433639526,,,,,,,0.23369388282299042,,,,,,,,,,,,,,,,35258368.0,-2.52644352,0.0005,0.0005,0.01,0.23693004800000003,35258368.0,-4.471039772033691,0.0020109645556658506,-6.290741920471191,0.9702320694923401,,35300000.0,,,,0.0,,,,,,,,0.02871163748204708,,,,,,,,,,0.05052361162819457,,,,,,0.011247973889112473,-160.4049835205078
0.9847763180732727,8.698594683664851e-06,59832.0,59.0,54.0,,,0.7013230323791504,0.0,22.16590118408203,-2.533919334411621,-2.551619529724121,-2.562762975692749,0.0,-1.7615182399749756,10.094684600830078,0.0,,0.005943858530372381,,,,0.7013230323791504,,,,,,,0.14357446134090424,,,,,,,,,,,,,,,,35323904.0,-2.5246958933333334,0.0005,0.0005,0.01,0.236626944,35323904.0,-4.485410690307617,0.0016480706399306655,-6.424544334411621,0.9831791520118713,,35300000.0,,,,0.0,,,,,,,,0.014491971582174301,,,,,,,,,,0.05052361162819457,,,,,,0.0073938569985330105,-160.52085876464844
0.973882794380188,8.601661647844594e-06,58657.0,59.0,54.0,,,0.7037248611450195,0.0,21.631637573242188,-2.533531427383423,-2.5520401000976562,-2.562026262283325,0.0,-1.5922601222991943,12.23968505859375,0.0,,0.007635480258613825,,,,0.7037248611450195,,,,,,,0.2166498303413391,,,,,,,,,,,,,,,,35389440.0,-2.5229482666666665,0.0005,0.0005,0.01,0.23632384000000003,35389440.0,-4.471384525299072,0.0017498874804005027,-6.39959192276001,0.9817563891410828,,35400000.0,,,,0.0,,,,,,,,0.021234892308712006,,,,,,,,,,0.05052361162819457,,,,,,0.011407781392335892,-160.51104736328125
0.9819894433021545,9.397385838383343e-06,59348.0,59.0,54.0,,,0.7263650298118591,0.0,18.643375396728516,-2.534409761428833,-2.5554304122924805,-2.565521717071533,0.0,-3.1518192291259766,11.360649108886719,0.0,,0.007376096677035093,,,,0.7263650298118591,,,,,,,0.18744108080863953,,,,,,,,,,,,,,,,35454976.0,-2.52120064,0.0005,0.0005,0.01,0.23602073600000004,35454976.0,-4.487484931945801,0.0014458902878686786,-6.580926895141602,0.9804242849349976,,35500000.0,,,,0.0,,,,,,,,0.015948869287967682,,,,,,,,,,0.05052361162819457,,,,,,0.010160951875150204,-160.63345336914062
0.9674814343452454,1.2580074326251633e-05,59713.0,59.0,54.0,0.37910720705986023,0.1858627200126648,0.7091779708862305,0.0,23.72071647644043,-2.5319924354553223,-2.550706624984741,-2.5574655532836914,0.0,-1.4436306953430176,13.813976287841797,0.0,0.0251736119389534,0.01005795132368803,-0.06510235369205475,0.0,-0.06510235369205475,0.7091779708862305,0.6240265965461731,0.014451384544372559,0.6102428436279297,-1.222089171409607,0.00015304554835893214,0.0007138332002796233,0.16554825007915497,109.26182556152344,,,,,,,1.0,2.0,,8.765949246480886e-07,1.0,0.013462625443935394,-0.03418542444705963,0.0,35520512.0,-2.519453013333333,0.0005,0.0005,0.01,0.235717632,35520512.0,-4.467892646789551,0.0013226489536464214,-6.576960563659668,0.9677899479866028,1200.0,35500000.0,-0.07523826509714127,-0.023666812106966972,0.9748263955116272,0.0,-0.0018863544100895524,2.9862358570098877,0.0008680555620230734,0.06400292366743088,0.07453050464391708,0.06730968505144119,0.04818032309412956,0.02533727139234543,5.586805820465088,-369.4300842285156,0.0,0.17856952548027039,0.027728676795959473,0.0,-0.007348585408180952,0.013461937196552753,0.0,0.05052361162819457,0.0,0.04070110246539116,-0.07523826509714127,-0.0005464681307785213,0.0,0.015836084261536598,-160.8410186767578
0.9808340668678284,1.1045993232983164e-05,59792.0,59.0,54.0,,,0.6988927125930786,0.0,22.531057357788086,-2.5306591987609863,-2.5489819049835205,-2.5576682090759277,0.0,-0.9650472402572632,12.118111610412598,0.0,,0.007157865446060896,,,,0.6988927125930786,,,,,,,0.864469587802887,,,,,,,,,,,,,,,,35586048.0,-2.5177053866666665,0.0005,0.0005,0.01,0.23541452800000004,35586048.0,-4.462477207183838,0.0015852056676521897,-6.438175201416016,0.97190260887146,,35600000.0,,,,0.0,,,,,,,,0.017986824735999107,,,,,,,,,,0.04799743104678484,,,,,,0.014310147613286972,-160.98216247558594
0.9749529361724854,9.33864157559583e-06,58749.0,59.0,54.0,,,0.7026371955871582,0.0,25.781539916992188,-2.5298781394958496,-2.5459415912628174,-2.5553853511810303,0.0,-1.2694411277770996,12.078808784484863,0.0,,0.009415476582944393,,,,0.7026371955871582,,,,,,,0.5459638237953186,,,,,,,,,,,,,,,,35651584.0,-2.51595776,0.0005,0.0005,0.01,0.235111424,35651584.0,-4.452856063842773,0.0010507305851206183,-6.670040130615234,0.9813131093978882,,35700000.0,,,,0.0,,,,,,,,0.02474827878177166,,,,,,,,,,0.04799743104678484,,,,,,0.01312739122658968,-161.031982421875
0.9758056998252869,1.0405350622022524e-05,59131.0,59.0,54.0,,,0.7203975915908813,0.0,18.688711166381836,-2.528904438018799,-2.5450944900512695,-2.5543129444122314,0.0,2.393944263458252,24.2508487701416,0.0,,0.008720827288925648,,,,0.7203975915908813,,,,,,,0.9554402828216553,,,,,,,,,,,,,,,,35717120.0,-2.514210133333333,0.0005,0.0005,0.01,0.23480832000000001,35717120.0,-4.4464240074157715,0.0013231358025223017,-6.592738628387451,0.9057453870773315,,35700000.0,,,,0.0,,,,,,,,0.018551219254732132,,,,,,,,,,0.04799743104678484,,,,,,0.054941870272159576,-161.16954040527344
0.9615218043327332,7.280121280928142e-06,59696.0,59.0,54.0,,,0.7146192789077759,0.0,18.525514602661133,-2.5321080684661865,-2.5479915142059326,-2.5584986209869385,0.0,-0.7904173135757446,11.550442695617676,0.0,,0.008667773567140102,,,,0.7146192789077759,,,,,,,0.21200139820575714,,,,,,,,,,,,,,,,35782656.0,-2.5124625066666666,0.0005,0.0005,0.01,0.23450521600000002,35782656.0,-4.45402193069458,0.0008790252613835037,-6.779791355133057,0.9766852855682373,,35800000.0,,,,0.0,,,,,,,,0.016886873170733452,,,,,,,,,,0.04799743104678484,,,,,,0.011385653167963028,-161.32492065429688
0.9797939658164978,8.398581485380419e-06,59793.0,59.0,54.0,0.38827085494995117,0.1854752004146576,0.6976428031921387,0.0,19.60877227783203,-2.5295028686523438,-2.5452322959899902,-2.554392099380493,0.0,-1.6585901975631714,9.745051383972168,0.0,0.0015847861068323255,0.005855646450072527,-0.06227625906467438,0.0,-0.06227625906467438,0.6976428031921387,0.6476659178733826,0.013506120070815086,0.6359221935272217,-1.2730047702789307,0.0,0.0006658885395154357,0.14483049511909485,109.63143920898438,,,,,,,1.0,2.0,,0.003097526729106903,1.0,0.012333646416664124,-0.0315195694565773,0.0,35848192.0,-2.51071488,0.0005,0.0005,0.01,0.23420211200000002,35848192.0,-4.443490982055664,0.0013015758013352752,-6.541747093200684,0.9871894121170044,1200.0,35800000.0,-0.07442741841077805,-0.02333982102572918,0.9477021098136902,0.0,-0.00012218905612826347,2.981337070465088,0.0015847861068323255,0.05990472063422203,0.07028677314519882,0.06311061978340149,0.04525225609540939,0.016662687063217163,6.741680145263672,-446.67578125,0.0,0.1800738126039505,0.02714390493929386,0.0,-0.006806614343076944,0.012622124515473843,0.0,0.04799743104678484,0.0,0.041263557970523834,-0.07476550340652466,-0.000636600365396589,0.0,0.007423721253871918,-161.40292358398438
0.9774872660636902,8.36122126202099e-06,58747.0,59.0,54.0,,,0.7001447677612305,0.0,16.958438873291016,-2.531376600265503,-2.5455775260925293,-2.552616596221924,0.0,-0.6925835609436035,11.999733924865723,0.0,,0.006243137177079916,,,,0.7001447677612305,,,,,,,0.12762203812599182,,,,,,,,,,,,,,,,35913728.0,-2.508967253333333,0.0005,0.0005,0.01,0.23389900800000002,35913728.0,-4.44088077545166,0.000847855000756681,-6.752880096435547,0.9833834767341614,,35900000.0,,,,0.0,,,,,,,,0.011677463538944721,,,,,,,,,,0.0455975594944456,,,,,,0.011531480588018894,-161.43898010253906
0.9800533056259155,9.809430594032165e-06,59259.0,59.0,54.0,,,0.7147232294082642,0.0,15.648588180541992,-2.531661033630371,-2.544700860977173,-2.550557851791382,0.0,-1.2721662521362305,11.658856391906738,0.0,,0.006992350798100233,,,,0.7147232294082642,,,,,,,0.1254410743713379,,,,,,,,,,,,,,,,35979264.0,-2.5072196266666666,0.0005,0.0005,0.01,0.23359590400000002,35979264.0,-4.433330059051514,0.0010715787066146731,-6.698533535003662,0.9816761016845703,,36000000.0,,,,0.0,,,,,,,,0.014070606790482998,,,,,,,,,,0.0455975594944456,,,,,,0.011051943525671959,-161.56715393066406
0.9730941653251648,8.996306860353798e-06,59718.0,59.0,54.0,,,0.7071938514709473,0.0,15.854337692260742,-2.5301175117492676,-2.5433707237243652,-2.549360990524292,0.0,-1.3608083724975586,11.964252471923828,0.0,,0.006459863856434822,,,,0.7071938514709473,,,,,,,0.14587007462978363,,,,,,,,,,,,,,,,36044800.0,-2.505472,0.0005,0.0005,,0.23329280000000002,36044800.0,-4.424144744873047,0.001075368607416749,-6.653459072113037,0.9771702885627747,,36000000.0,,,,0.0,,,,,,,,0.0129560437053442,,,,,,,,,,0.0455975594944456,,,,,,0.011664547957479954,-161.75645446777344
0.9832990765571594,8.161654477589764e-06,59594.0,59.0,54.0,,,0.6979402303695679,0.0,14.189624786376953,-2.5312373638153076,-2.544250249862671,-2.5529139041900635,0.0,0.174916073679924,14.48087215423584,0.0,,0.006409030873328447,,,,0.6979402303695679,,,,,,,0.13875004649162292,,1.0,1.0,0.0,0.0,0.0,0.8,,,2.0,,,,,,36110336.0,-2.503724373333333,0.0005,0.0005,0.01,0.23298969600000002,36110336.0,-4.425612449645996,0.000813724473118782,-6.72838020324707,0.9740563631057739,,36100000.0,,,,0.0,,,,,,,,0.010756729170680046,,,,,,,,,,0.0455975594944456,,,,,,0.017483074218034744,-161.85986328125
0.015526900067925453,3.5257835406810045e-05,60385.0,59.0,54.0,0.45629119873046875,0.19535958766937256,0.49708446860313416,0.0,13.855498313903809,-2.4763145446777344,-2.4927821159362793,-2.513326644897461,0.0,13.342308044433594,13.867728233337402,0.0,0.003707136260345578,6.573026657104492,-0.020586585626006126,0.2300015091896057,-0.020586585626006126,0.49708446860313416,0.3460420072078705,0.003315408481284976,0.34010806679725647,-0.6804226636886597,0.0,0.0033146727364510298,0.2530452609062195,109.14341735839844,,,,,,,1.0,2.0,,0.00020291184773668647,1.0,0.08935427665710449,-0.014418778009712696,0.0,36175872.0,-2.5019767466666667,0.0005,0.0005,0.01,0.23268659200000003,36175872.0,-4.315810203552246,0.009237469173967838,-3.521493911743164,-0.24171781539916992,678.8248291015625,36200000.0,-0.03999695926904678,-0.016277914866805077,0.51343834400177,0.0,-0.00028399311122484505,2.9242172241210938,0.0,0.2728395462036133,0.2029777616262436,0.22574958205223083,0.1603676825761795,0.7878974080085754,1.2835959196090698,-214.6558837890625,0.0,0.16029223799705505,0.029526934027671814,0.0,-0.004579597152769566,0.045149922370910645,0.46617239713668823,0.0455975594944456,0.0,0.03804423287510872,0.18989332020282745,-0.0004064083332195878,0.0,0.022012721747159958,-161.73719787597656
0.02608111873269081,4.065307439304888e-05,57963.0,59.0,54.0,,,0.704943060874939,0.0,30.720483779907227,-2.489813804626465,-2.4976377487182617,-2.5071589946746826,0.0,18.81288719177246,44.35348892211914,0.0,,0.18477024137973785,,,,0.704943060874939,,,,,,,0.14788168668746948,,,,,,,,,,,,,,,,36241408.0,-2.50022912,0.0005,0.0005,0.01,0.23238348800000003,36241408.0,-4.318477630615234,0.004526177421212196,-5.329098224639893,0.35282862186431885,,36200000.0,,,,0.0,,,,,,,,0.1952657699584961,,,,,,,,,,0.06662630137655773,,,,,,0.20161893963813782,-161.6334991455078
0.04298045113682747,9.360584954265505e-05,60412.0,59.0,55.0,,,0.6335328817367554,0.0,11.081011772155762,-2.4084701538085938,-2.478294849395752,-2.511716365814209,0.0,15.070178985595703,10.749603271484375,0.0,,8.018819808959961,,,,0.6335328817367554,,,,,,,0.3234989047050476,,,,,,,,,,,,,,,,36306944.0,-2.4984814933333332,0.0005,0.0005,0.01,0.23208038400000003,36306944.0,-4.2659101486206055,0.011438890360295773,-2.186275005340576,0.8980484008789062,,36300000.0,,,,0.0,,,,,,,,1.1262829303741455,,,,,,,,,,0.06662630137655773,,,,,,0.018266338855028152,-161.5170135498047
0.026844024658203125,0.00012494315160438418,60333.0,59.0,54.0,,,0.4669421315193176,0.0,14.301615715026855,-2.4285888671875,-2.482846975326538,-2.5085668563842773,0.0,15.173491477966309,14.165182113647461,0.0,,9.022306442260742,,,,0.4669421315193176,,,,,,,0.8994923233985901,,,,,,,,,,,,,,,,36372480.0,-2.4967338666666667,0.0005,0.0005,0.01,0.23177728000000003,36372480.0,-4.279245376586914,0.01041701715439558,-2.1336140632629395,0.9562403559684753,,36400000.0,,,,0.0,,,,,,,,0.6252262592315674,,,,,,,,,,0.06662630137655773,,,,,,0.027706606313586235,-161.12298583984375
0.054950080811977386,0.00013838942686561495,60166.0,59.0,54.0,,,0.6982709169387817,0.0,22.87747573852539,-2.4724063873291016,-2.4879894256591797,-2.504526376724243,0.0,-2.812638282775879,17.46188735961914,0.0,,0.23187148571014404,,,,0.6982709169387817,,,,,,,0.3574444353580475,,,,,,,,,,,,,,,,36438016.0,-2.49498624,0.0005,0.0005,0.01,0.231474176,36438016.0,-4.2882256507873535,0.006852028891444206,-4.251452445983887,0.9653913974761963,,36400000.0,,,,0.0,,,,,,,,0.16040433943271637,,,,,,,,,,0.06662630137655773,,,,,,0.025544796139001846,-160.73953247070312
0.8987429141998291,0.00010841855691978708,60015.0,59.0,54.0,,,0.7015228271484375,0.0,35.29738235473633,-2.483945369720459,-2.493088722229004,-2.503417491912842,0.0,-7.315814018249512,15.639898300170898,0.0,,0.013260669074952602,,,,0.7015228271484375,,,,,,,0.3888933062553406,,,,,,,,,,,,,,,,36503552.0,-2.4932386133333333,0.0005,0.0005,0.01,0.23117107200000003,36503552.0,-4.296182155609131,0.004856402054429054,-5.053247928619385,0.9333850741386414,,36500000.0,,,,0.0,,,,,,,,0.055296383798122406,,,,,,,,,,0.06662630137655773,,,,,,0.021803060546517372,-160.52987670898438
0.40616899728775024,5.181664164410904e-05,57544.0,59.0,54.0,,,0.6979011297225952,0.0,32.06596374511719,-2.490447521209717,-2.4948506355285645,-2.5033342838287354,0.0,1.8008410930633545,19.03096580505371,0.0,,0.05362672358751297,,,,0.6979011297225952,,,,,,,0.4656890332698822,,,,,,,,,,,,,,,,36569088.0,-2.491490986666667,0.0005,0.0005,0.01,0.23086796800000003,36569088.0,-4.2969279289245605,0.00386585621163249,-5.524017333984375,0.9135074019432068,,36600000.0,,,,0.0,,,,,,,,0.08122187852859497,,,,,,,,,,0.06662630137655773,,,,,,0.027570202946662903,-160.34323120117188
0.6115227937698364,2.1848241885891184e-05,59606.0,59.0,54.0,,,0.713228702545166,0.0,21.633371353149414,-2.489647388458252,-2.4961419105529785,-2.506500005722046,0.0,-4.864389419555664,13.038840293884277,0.0,,0.027067312970757484,,,,0.713228702545166,,,,,,,0.20233316719532013,,,,,,,,,,,,,,,,36634624.0,-2.48974336,0.0005,0.0005,0.01,0.23056486400000004,36634624.0,-4.296307563781738,0.0035253381356596947,-5.660192489624023,0.9348956346511841,,36600000.0,,,,0.0,,,,,,,,0.05193246528506279,,,,,,,,,,0.06662630137655773,,,,,,0.014348842203617096,-160.29869079589844
0.935276985168457,1.3020714504818898e-05,60033.0,59.0,54.0,0.4398389160633087,0.20075422525405884,0.68451988697052,0.0,28.00290298461914,-2.4882636070251465,-2.49786376953125,-2.5074615478515625,0.0,-10.281713485717773,15.106865882873535,0.0,0.02604166604578495,0.011198606342077255,-0.04821941629052162,0.000936295953579247,-0.04821941629052162,0.68451988697052,0.2934955358505249,0.009271201677620411,0.2321968674659729,-0.47361862659454346,0.0012506176717579365,0.0013600284000858665,0.4702602028846741,102.05370330810547,,,,,,,1.0,2.0,,0.3954015374183655,1.0,0.0314975269138813,-0.03091898187994957,0.0,36700160.0,-2.4879957333333333,0.0005,0.0005,0.01,0.23026176000000004,36700160.0,-4.295414447784424,0.0027362231630831957,-5.780234336853027,0.8980703353881836,1195.670166015625,36700000.0,-0.057486582547426224,-0.018086491152644157,0.9696180820465088,0.0,-0.0010636573424562812,2.827174425125122,0.0078125,0.10159634053707123,0.13233473896980286,0.08841226249933243,0.07725203782320023,0.04306064546108246,5.480034828186035,-209.79579162597656,0.0,0.19836366176605225,0.03039051778614521,0.0,-0.006237516645342112,0.017682453617453575,0.00434027798473835,0.06662630137655773,0.0,0.05116427689790726,-0.056550282984972,-0.0007322084857150912,0.0,0.020900031551718712,-160.3341522216797
0.9436587691307068,1.105126921174815e-05,59751.0,59.0,54.0,,,0.6690996885299683,0.0,25.766191482543945,-2.48725962638855,-2.500519275665283,-2.5096755027770996,0.0,-8.344162940979004,23.50967788696289,0.0,,0.00840047188103199,,,,0.6690996885299683,,,,,,,0.8996132612228394,,,,,,,,,,,,,,,,36765696.0,-2.4862481066666664,0.0005,0.0005,0.01,0.229958656,36765696.0,-4.300412654876709,0.002502988325431943,-5.87681770324707,0.880572497844696,,36800000.0,,,,0.0,,,,,,,,0.024301886558532715,,,,,,,,,,0.06351200020696676,,,,,,0.04714159667491913,-160.4198455810547
0.9374276995658875,1.2087666618754156e-05,57940.0,59.0,54.0,,,0.6951591372489929,0.0,20.601850509643555,-2.4890758991241455,-2.5045742988586426,-2.511972665786743,0.0,-0.7049123644828796,17.734941482543945,0.0,,0.010800633579492569,,,,0.6951591372489929,,,,,,,0.20127537846565247,,,,,,,,,,,,,,,,36831232.0,-2.48450048,0.0005,0.0005,0.01,0.22965555200000004,36831232.0,-4.303056716918945,0.001994847320020199,-6.212335109710693,0.9559739828109741,,36800000.0,,,,0.0,,,,,,,,0.023461036384105682,,,,,,,,,,0.06351200020696676,,,,,,0.022405290976166725,-160.3409881591797
0.9654160737991333,1.0731109796324745e-05,59636.0,59.0,54.0,,,0.7108553647994995,0.0,26.546709060668945,-2.4875338077545166,-2.5025014877319336,-2.5089850425720215,0.0,-6.277116298675537,12.194191932678223,0.0,,0.010584570467472076,,,,0.7108553647994995,,,,,,,0.26758962869644165,,,,,,,,,,,,,,,,36896768.0,-2.4827528533333334,0.0005,0.0005,0.01,0.22935244800000001,36896768.0,-4.297466278076172,0.0019565625116229057,-6.250610828399658,0.9685184359550476,,36900000.0,,,,0.0,,,,,,,,0.028545314446091652,,,,,,,,,,0.06351200020696676,,,,,,0.01102301012724638,-160.46328735351562
