frame,effective_expert_kl_coef,expert_kl_loss,expert_action_mse,approx_kl,entropy,actor_grad_norm,effective_actor_lr,effective_critic_lr,TP_loss
124583936,0.05000000074505806,0.6278526186943054,0.02825336717069149,0.0019495333544909954,-7.120835304260254,28.30784034729004,0.00019999999494757503,0.0005000000237487257,0.00019626482389867306
124649472,0.05000000074505806,3.4241018295288086,0.15408456325531006,0.0033063520677387714,-7.124946594238281,43.29568862915039,0.00019999999494757503,0.0005000000237487257,3.492832547635771e-05
124715008,0.05000000074505806,3.571751356124878,0.1607288271188736,0.0016613961197435856,-7.124486923217773,27.128658294677734,0.00019999999494757503,0.0005000000237487257,1.5302723113563843e-05
124780544,0.05000000074505806,3.602783203125,0.16212524473667145,0.0024266245309263468,-7.125164985656738,31.48439598083496,0.00019999999494757503,0.0005000000237487257,4.769793122250121e-06
124846080,0.05000000074505806,3.199348211288452,0.14397065341472626,0.001190154580399394,-7.127427577972412,22.71576499938965,0.00019999999494757503,0.0005000000237487257,2.0142297216807492e-05
124911616,0.05000000074505806,3.1509010791778564,0.14179055392742157,0.001383809489198029,-7.126412391662598,19.756698608398438,0.00019999999494757503,0.0005000000237487257,1.6407839211751707e-05
124977152,0.05000000074505806,1.3558690547943115,0.06101411581039429,0.0016536787152290344,-7.1312384605407715,29.811595916748047,0.00019999999494757503,0.0005000000237487257,3.732685945578851e-05
125042688,0.05000000074505806,0.6198799014091492,0.02789459377527237,0.002634463831782341,-7.129386901855469,37.61119842529297,0.00019999999494757503,0.0005000000237487257,1.8291697415406816e-05
125108224,0.05000000074505806,0.9382522702217102,0.04222135990858078,0.0022854956332594156,-7.130398273468018,21.119606018066406,0.00019999999494757503,0.0005000000237487257,2.0575267626554705e-05
125173760,0.05000000074505806,2.227358102798462,0.1002311185002327,0.0021759048104286194,-7.130698204040527,27.66583824157715,0.00019999999494757503,0.0005000000237487257,1.2315296771703288e-05
125239296,0.05000000074505806,1.5194861888885498,0.06837687641382217,0.0025435255374759436,-7.130266189575195,39.14622116088867,0.00019999999494757503,0.0005000000237487257,2.2608361177844927e-05
125304832,0.05000000074505806,0.667008101940155,0.030015364289283752,0.002060786122456193,-7.133458137512207,31.319744110107422,0.00019999999494757503,0.0005000000237487257,0.0013699413975700736
125370368,0.05000000074505806,0.6136952638626099,0.027616290375590324,0.0018952132668346167,-7.1307172775268555,35.989112854003906,0.00019999999494757503,0.0005000000237487257,0.0020365966483950615
125435904,0.05000000074505806,0.5915639996528625,0.026620380580425262,0.002093604067340493,-7.129491806030273,29.172151565551758,0.00019999999494757503,0.0005000000237487257,0.00011392732267268002
125501440,0.05000000074505806,0.9747529625892639,0.04386388137936592,0.002017031656578183,-7.129171371459961,22.664827346801758,0.00019999999494757503,0.0005000000237487257,4.491981599130668e-05
125566976,0.05000000074505806,1.443402647972107,0.06495312601327896,0.0020057419314980507,-7.126888275146484,23.590293884277344,0.00019999999494757503,0.0005000000237487257,1.3617797776532825e-05
125632512,0.05000000074505806,0.8511120676994324,0.0383000448346138,0.001780020771548152,-7.129157066345215,26.259117126464844,0.00019999999494757503,0.0005000000237487257,5.966213211650029e-05
125698048,0.05000000074505806,0.5403945446014404,0.024317754432559013,0.0023627299815416336,-7.125844955444336,23.452022552490234,0.00019999999494757503,0.0005000000237487257,0.00039264559745788574
125763584,0.05000000074505806,0.6159722805023193,0.02771875634789467,0.002279206644743681,-7.125153064727783,22.3472843170166,0.00019999999494757503,0.0005000000237487257,0.0001705083268461749
125829120,0.05000000074505806,0.87691330909729,0.03946109861135483,0.002123606624081731,-7.124642372131348,21.68442153930664,0.00019999999494757503,0.0005000000237487257,5.3355495765572414e-05
125894656,0.05000000074505806,0.7619287967681885,0.03428679704666138,0.002066871616989374,-7.123233318328857,22.952831268310547,0.00019999999494757503,0.0005000000237487257,3.306827420601621e-05
125960192,0.05000000074505806,0.526648223400116,0.023699169978499413,0.0018959465669468045,-7.12410306930542,23.934358596801758,0.00019999999494757503,0.0005000000237487257,4.62912030343432e-05
126025728,0.05000000074505806,0.4707641005516052,0.021184388548135757,0.0027311842422932386,-7.1239213943481445,29.6026668548584,0.00019999999494757503,0.0005000000237487257,0.0001325753255514428
126091264,0.05000000074505806,0.8342048525810242,0.03753921762108803,0.0022631827741861343,-7.119650363922119,25.338550567626953,0.00019999999494757503,0.0005000000237487257,0.00015577496378682554
126156800,0.05000000074505806,1.328902244567871,0.05980060249567032,0.0017946907319128513,-7.120934009552002,22.111730575561523,0.00019999999494757503,0.0005000000237487257,3.0728686397196725e-05
126222336,0.05000000074505806,0.7473211288452148,0.03362945467233658,0.0022009562235325575,-7.122568130493164,33.7703857421875,0.00019999999494757503,0.0005000000237487257,8.391350274905562e-05
126287872,0.05000000074505806,3.3668172359466553,0.15150679647922516,0.0020478249061852694,-7.129020690917969,35.64435958862305,0.00019999999494757503,0.0005000000237487257,2.9576003726106137e-05
126353408,0.05000000074505806,3.544600009918213,0.15950700640678406,0.0015223037917166948,-7.132005214691162,31.70805549621582,0.00019999999494757503,0.0005000000237487257,1.2957661965629086e-05
126418944,0.05000000074505806,3.518202304840088,0.1583191156387329,0.0019503082148730755,-7.131824016571045,28.704919815063477,0.00019999999494757503,0.0005000000237487257,5.831578619108768e-06
126484480,0.05000000074505806,3.1406962871551514,0.14133134484291077,0.0013284750748425722,-7.131554126739502,19.158565521240234,0.00019999999494757503,0.0005000000237487257,9.565572327119298e-06
126550016,0.05000000074505806,3.0891308784484863,0.13901089131832123,0.001681350520811975,-7.129599094390869,29.075847625732422,0.00019999999494757503,0.0005000000237487257,1.3799690350424498e-05
126615552,0.05000000074505806,1.362687587738037,0.06132093816995621,0.0018221091013401747,-7.130624771118164,29.297658920288086,0.00019999999494757503,0.0005000000237487257,4.632217678590678e-05
126681088,0.05000000074505806,0.5019319653511047,0.022586937993764877,0.0019447067752480507,-7.130632400512695,28.77147674560547,0.00019999999494757503,0.0005000000237487257,2.1153093257453293e-05
126746624,0.05000000074505806,1.10346257686615,0.049655817449092865,0.0015215026214718819,-7.130187034606934,22.439300537109375,0.00019999999494757503,0.0005000000237487257,1.2236274415045045e-05
126812160,0.05000000074505806,2.092036008834839,0.09414161741733551,0.0019768625497817993,-7.130666732788086,25.191776275634766,0.00019999999494757503,0.0005000000237487257,1.126334518630756e-05
126877696,0.05000000074505806,1.0341869592666626,0.04653841257095337,0.0018639197805896401,-7.130810737609863,27.357948303222656,0.00019999999494757503,0.0005000000237487257,2.0556830349960364e-05
126943232,0.05000000074505806,0.5669957399368286,0.025514809414744377,0.0019090133719146252,-7.128059387207031,22.796932220458984,0.00019999999494757503,0.0005000000237487257,0.0009585530497133732
127008768,0.05000000074505806,0.539824903011322,0.024292118847370148,0.0020516053773462772,-7.124951362609863,29.417892456054688,0.00019999999494757503,0.0005000000237487257,0.0008033868507482111
127074304,0.05000000074505806,0.5068699717521667,0.02280914969742298,0.0029098207596689463,-7.124256134033203,26.535432815551758,0.00019999999494757503,0.0005000000237487257,0.00010262894647894427
127139840,0.05000000074505806,0.5284846425056458,0.02378181181848049,0.0024492316879332066,-7.127297401428223,28.874900817871094,0.00019999999494757503,0.0005000000237487257,3.264269616920501e-05
127205376,0.05000000074505806,1.048534870147705,0.04718406870961189,0.0017605496104806662,-7.127096652984619,26.25760269165039,0.00019999999494757503,0.0005000000237487257,1.8465852917870507e-05
127270912,0.05000000074505806,0.7064111232757568,0.031788501888513565,0.0017239450244233012,-7.129453659057617,24.82347297668457,0.00019999999494757503,0.0005000000237487257,0.00011039194214390591
127336448,0.05000000074505806,0.5434810519218445,0.024456650018692017,0.0023796020541340113,-7.125297546386719,27.07512664794922,0.00019999999494757503,0.0005000000237487257,0.000537359737791121
127401984,0.05000000074505806,0.5687038898468018,0.02559167519211769,0.0022682463750243187,-7.125912666320801,24.769668579101562,0.00019999999494757503,0.0005000000237487257,0.0002085760934278369
127467520,0.05000000074505806,0.9604966044425964,0.04322235286235809,0.0019655623473227024,-7.125139236450195,24.842227935791016,0.00019999999494757503,0.0005000000237487257,6.0108268371550366e-05
127533056,0.05000000074505806,0.9719834923744202,0.043739259243011475,0.001995938830077648,-7.125463962554932,27.268775939941406,0.00019999999494757503,0.0005000000237487257,2.1661002392647788e-05
127598592,0.05000000074505806,0.5585517883300781,0.025134829804301262,0.002212394494563341,-7.124876022338867,26.4289608001709,0.00019999999494757503,0.0005000000237487257,6.524590571643785e-05
127664128,0.05000000074505806,0.543353796005249,0.02445092238485813,0.002104905666783452,-7.123183727264404,25.653682708740234,0.00019999999494757503,0.0005000000237487257,0.00015972154506016523
127729664,0.05000000074505806,0.5786226987838745,0.026038024574518204,0.0023025060072541237,-7.118884086608887,21.502513885498047,0.00019999999494757503,0.0005000000237487257,0.0001032951840898022
127795200,0.05000000074505806,0.6473305821418762,0.02912987768650055,0.0026675937697291374,-7.116534233093262,33.108009338378906,0.00019999999494757503,0.0005000000237487257,5.4042840929469094e-05
127860736,0.05000000074505806,0.537267804145813,0.024177050217986107,0.0017625269247218966,-7.117633819580078,25.55701446533203,0.00019999999494757503,0.0005000000237487257,0.00014280421601142734
127926272,0.05000000074505806,3.2799007892608643,0.14759552478790283,0.001750566647388041,-7.125253677368164,29.241336822509766,0.00019999999494757503,0.0005000000237487257,3.080881651840173e-05
127991808,0.05000000074505806,3.4575743675231934,0.15559086203575134,0.0017792575526982546,-7.129210948944092,32.819149017333984,0.00019999999494757503,0.0005000000237487257,1.0977775673381984e-05
128057344,0.05000000074505806,3.381976366043091,0.15218894183635712,0.0018429604824632406,-7.128642559051514,25.53417205810547,0.00019999999494757503,0.0005000000237487257,4.41786596638849e-06
128122880,0.05000000074505806,2.921980857849121,0.13148914277553558,0.0017891970928758383,-7.1294684410095215,33.97196578979492,0.00019999999494757503,0.0005000000237487257,2.2198271835804917e-05
128188416,0.05000000074505806,2.9170241355895996,0.13126607239246368,0.0017329241381958127,-7.1312150955200195,27.849061965942383,0.00019999999494757503,0.0005000000237487257,1.3743258023168892e-05
128253952,0.05000000074505806,1.264635682106018,0.056908607482910156,0.0016576156485825777,-7.129930019378662,24.356529235839844,0.00019999999494757503,0.0005000000237487257,4.742402961710468e-05
128319488,0.05000000074505806,0.579282283782959,0.02606770396232605,0.00222881231456995,-7.132147312164307,32.68206787109375,0.00019999999494757503,0.0005000000237487257,1.6918391338549554e-05
128385024,0.05000000074505806,0.7858939170837402,0.03536522760987282,0.002753380686044693,-7.131412506103516,24.95732307434082,0.00019999999494757503,0.0005000000237487257,1.705436261545401e-05
128450560,0.05000000074505806,1.5404627323150635,0.06932082772254944,0.0015884939348325133,-7.132484436035156,25.38428497314453,0.00019999999494757503,0.0005000000237487257,1.1324808838253375e-05
128516096,0.05000000074505806,0.6603468656539917,0.029715612530708313,0.00160092837177217,-7.13460111618042,25.760969161987305,0.00019999999494757503,0.0005000000237487257,4.701392026618123e-05
128581632,0.05000000074505806,0.4842262864112854,0.02179018408060074,0.0019070511916652322,-7.136687278747559,30.58708953857422,0.00019999999494757503,0.0005000000237487257,0.0019406345672905445
128647168,0.05000000074505806,0.47794079780578613,0.02150733768939972,0.002175753703340888,-7.1340532302856445,26.066513061523438,0.00019999999494757503,0.0005000000237487257,0.000744360382668674
128712704,0.05000000074505806,0.46806952357292175,0.021063130348920822,0.0022073322907090187,-7.129873275756836,24.44532012939453,0.00019999999494757503,0.0005000000237487257,0.0001252338697668165
128778240,0.05000000074505806,0.9628088474273682,0.043326400220394135,0.001839691773056984,-7.13049840927124,17.64092445373535,0.00019999999494757503,0.0005000000237487257,4.605019785230979e-05
128843776,0.05000000074505806,0.9921862483024597,0.04464837908744812,0.00203905557282269,-7.126861572265625,26.210466384887695,0.00019999999494757503,0.0005000000237487257,1.4702575754199643e-05
128909312,0.05000000074505806,0.6802438497543335,0.03061097487807274,0.001827459898777306,-7.1280837059021,24.90835952758789,0.00019999999494757503,0.0005000000237487257,0.00017393693269696087
128974848,0.05000000074505806,0.5909855961799622,0.02659435197710991,0.002497320529073477,-7.128868579864502,30.665029525756836,0.00019999999494757503,0.0005000000237487257,0.0007187663577497005
129040384,0.05000000074505806,0.6758542060852051,0.030413443222641945,0.0022925406228750944,-7.129719257354736,23.35118865966797,0.00019999999494757503,0.0005000000237487257,0.00015640482888557017
129105920,0.05000000074505806,0.6315289735794067,0.028418803587555885,0.0020972357597202063,-7.132389068603516,24.44280242919922,0.00019999999494757503,0.0005000000237487257,4.961524246027693e-05
129171456,0.05000000074505806,0.4794011116027832,0.021573051810264587,0.0016833776608109474,-7.130107402801514,24.845956802368164,0.00019999999494757503,0.0005000000237487257,3.6803212424274534e-05
129236992,0.05000000074505806,0.4689521789550781,0.021102849394083023,0.0025555784814059734,-7.129358291625977,25.90416717529297,0.00019999999494757503,0.0005000000237487257,0.00011561420251382515
129302528,0.05000000074505806,0.4346233904361725,0.019558053463697433,0.0023191405925899744,-7.128942489624023,26.307432174682617,0.00019999999494757503,0.0005000000237487257,0.0001566670835018158
129368064,0.05000000074505806,0.4714963436126709,0.021217336878180504,0.0025318204425275326,-7.126679420471191,23.387657165527344,0.00019999999494757503,0.0005000000237487257,0.00014033709885552526
129433600,0.05000000074505806,0.5432536005973816,0.024446411058306694,0.0023736711591482162,-7.126772880554199,34.74374008178711,0.00019999999494757503,0.0005000000237487257,3.03679389617173e-05
129499136,0.05000000074505806,0.5420595407485962,0.02439267933368683,0.0018000549171119928,-7.128415107727051,25.07008171081543,0.00019999999494757503,0.0005000000237487257,0.00010177285003010184
129564672,0.05000000074505806,3.3907792568206787,0.15258507430553436,0.0021178280003368855,-7.133955001831055,41.19763946533203,0.00019999999494757503,0.0005000000237487257,3.1170617148745805e-05
129630208,0.05000000074505806,3.508601665496826,0.1578870713710785,0.002155618043616414,-7.135084629058838,33.59403610229492,0.00019999999494757503,0.0005000000237487257,1.1798198102042079e-05
129695744,0.05000000074505806,3.4367668628692627,0.15465451776981354,0.0026345679070800543,-7.130483150482178,31.70616912841797,0.00019999999494757503,0.0005000000237487257,4.099678335478529e-06
129761280,0.05000000074505806,2.995582103729248,0.13480119407176971,0.0017757097957655787,-7.131414890289307,36.36778259277344,0.00019999999494757503,0.0005000000237487257,1.9811926904367283e-05
129826816,0.05000000074505806,2.961122989654541,0.13325054943561554,0.001646424294449389,-7.133460998535156,23.740863800048828,0.00019999999494757503,0.0005000000237487257,1.4316280612547416e-05
129892352,0.05000000074505806,1.2967555522918701,0.058354008942842484,0.0015669218264520168,-7.1343207359313965,29.58884620666504,0.00019999999494757503,0.0005000000237487257,4.974227340426296e-05
129957888,0.05000000074505806,0.47630953788757324,0.021433930844068527,0.0019387762295082211,-7.136744022369385,25.734851837158203,0.00019999999494757503,0.0005000000237487257,2.476937515893951e-05
130023424,0.05000000074505806,1.0011296272277832,0.04505082964897156,0.0017996917013078928,-7.135679244995117,20.693315505981445,0.00019999999494757503,0.0005000000237487257,2.200872950197663e-05
130088960,0.05000000074505806,2.0691111087799072,0.09311000257730484,0.0017004614928737283,-7.135357856750488,26.93036460876465,0.00019999999494757503,0.0005000000237487257,9.920974662236404e-06
130154496,0.05000000074505806,0.8413315415382385,0.03785991668701172,0.002586140763014555,-7.132419109344482,40.05896759033203,0.00019999999494757503,0.0005000000237487257,3.688280048663728e-05
130220032,0.05000000074505806,0.49989086389541626,0.022495087236166,0.0014493997441604733,-7.130029678344727,22.923336029052734,0.00019999999494757503,0.0005000000237487257,0.0035077270586043596
130285568,0.05000000074505806,0.4768851697444916,0.021459832787513733,0.001862179022282362,-7.127228736877441,28.000898361206055,0.00019999999494757503,0.0005000000237487257,0.0015492907259613276
130351104,0.05000000074505806,0.46546047925949097,0.020945720374584198,0.0017228556098416448,-7.128199577331543,23.781646728515625,0.00019999999494757503,0.0005000000237487257,0.00010759027645690367
130416640,0.05000000074505806,1.017786979675293,0.04580041766166687,0.002140984172001481,-7.126890182495117,21.824386596679688,0.00019999999494757503,0.0005000000237487257,3.325737634440884e-05
130482176,0.05000000074505806,0.891018271446228,0.040095824748277664,0.002634267555549741,-7.128876686096191,33.45500946044922,0.00019999999494757503,0.0005000000237487257,2.094700903398916e-05
130547712,0.05000000074505806,0.5217202305793762,0.02347741276025772,0.0021060544531792402,-7.131155967712402,31.421615600585938,0.00019999999494757503,0.0005000000237487257,0.00043249386362731457
130613248,0.05000000074505806,0.4896814227104187,0.022035663947463036,0.0018024955643340945,-7.12936544418335,28.158449172973633,0.00019999999494757503,0.0005000000237487257,0.0007375839632004499
130678784,0.05000000074505806,0.5325072407722473,0.023962825536727905,0.0019628782756626606,-7.127264976501465,21.540185928344727,0.00019999999494757503,0.0005000000237487257,0.0001548685395391658
130744320,0.05000000074505806,0.4795103669166565,0.02157796546816826,0.001979619497433305,-7.127834796905518,22.55775260925293,0.00019999999494757503,0.0005000000237487257,6.945033965166658e-05
130809856,0.05000000074505806,0.9985570907592773,0.044935066252946854,0.002241062466055155,-7.1283159255981445,21.561857223510742,0.00019999999494757503,0.0005000000237487257,3.9868908061180264e-05
130875392,0.05000000074505806,0.6514627933502197,0.029315827414393425,0.0017264335183426738,-7.130487442016602,24.95730209350586,0.00019999999494757503,0.0005000000237487257,7.44737044442445e-05
130940928,0.05000000074505806,0.4690469205379486,0.021107112988829613,0.00209409324452281,-7.127114772796631,23.327560424804688,0.00019999999494757503,0.0005000000237487257,0.0004419045872054994
131006464,0.05000000074505806,0.6785563826560974,0.030535036697983742,0.0016470549162477255,-7.127326965332031,20.320043563842773,0.00019999999494757503,0.0005000000237487257,0.0003023123135790229
131072000,0.05000000074505806,0.617397665977478,0.027782896533608437,0.0022926675155758858,-7.126332759857178,32.23442077636719,0.00019999999494757503,0.0005000000237487257,7.148267468437552e-05
131137536,0.05000000074505806,0.5383719205856323,0.024226734414696693,0.002147151855751872,-7.122321128845215,24.925634384155273,0.00019999999494757503,0.0005000000237487257,0.00039979175198823214
131203072,0.05000000074505806,3.365443468093872,0.1514449566602707,0.002295971382409334,-7.125002384185791,40.35286331176758,0.00019999999494757503,0.0005000000237487257,2.9030772566329688e-05
131268608,0.05000000074505806,3.571460723876953,0.1607157289981842,0.0017351985443383455,-7.128276348114014,28.85804557800293,0.00019999999494757503,0.0005000000237487257,1.575249552843161e-05
131334144,0.05000000074505806,3.530244827270508,0.15886101126670837,0.002120987279340625,-7.1271138191223145,25.086849212646484,0.00019999999494757503,0.0005000000237487257,5.29600265508634e-06
131399680,0.05000000074505806,3.077975034713745,0.1385088860988617,0.0015976281138136983,-7.1271820068359375,24.305553436279297,0.00019999999494757503,0.0005000000237487257,2.0832812879234552e-05
131465216,0.05000000074505806,3.0021281242370605,0.1350957453250885,0.0023370597045868635,-7.126663684844971,37.897064208984375,0.00019999999494757503,0.0005000000237487257,1.4409619325306267e-05
131530752,0.05000000074505806,1.3636889457702637,0.0613659992814064,0.0016751993680372834,-7.125219821929932,30.856834411621094,0.00019999999494757503,0.0005000000237487257,3.9439073589164764e-05
131596288,0.05000000074505806,0.5871449708938599,0.026421526446938515,0.0019550486467778683,-7.127702236175537,32.048561096191406,0.00019999999494757503,0.0005000000237487257,1.3679422409040853e-05
131661824,0.05000000074505806,0.8561744689941406,0.03852785378694534,0.002260982058942318,-7.130675792694092,21.53890037536621,0.00019999999494757503,0.0005000000237487257,2.018095983657986e-05
131727360,0.05000000074505806,2.2523906230926514,0.1013575941324234,0.0016602255636826158,-7.128828048706055,24.56521224975586,0.00019999999494757503,0.0005000000237487257,1.1137649380543735e-05
131792896,0.05000000074505806,2.206084728240967,0.09927382320165634,0.0018648755503818393,-7.131146430969238,22.991525650024414,0.00019999999494757503,0.0005000000237487257,1.9994133253931068e-05
131858432,0.05000000074505806,0.866855263710022,0.0390084907412529,0.002403250662609935,-7.131316184997559,23.065494537353516,0.00019999999494757503,0.0005000000237487257,0.00153117417357862
131923968,0.05000000074505806,0.7099978923797607,0.031949903815984726,0.0019889238756150007,-7.130240440368652,28.39126968383789,0.00019999999494757503,0.0005000000237487257,0.0019636410288512707
131989504,0.05000000074505806,0.6609975099563599,0.029744889587163925,0.0020071116741746664,-7.127153396606445,28.762548446655273,0.00019999999494757503,0.0005000000237487257,0.0001467209222028032
132055040,0.05000000074505806,1.5755479335784912,0.07089966535568237,0.0017937750089913607,-7.1297526359558105,25.484960556030273,0.00019999999494757503,0.0005000000237487257,3.731718970811926e-05
132120576,0.05000000074505806,1.1247270107269287,0.05061272159218788,0.0019800900481641293,-7.130136489868164,26.55861473083496,0.00019999999494757503,0.0005000000237487257,1.9610875824582763e-05
132186112,0.05000000074505806,0.7410051822662354,0.03334523364901543,0.0020279421005398035,-7.128650188446045,33.10198211669922,0.00019999999494757503,0.0005000000237487257,0.00010665471927495673
132251648,0.05000000074505806,0.506205677986145,0.022779256105422974,0.002448371611535549,-7.126810550689697,31.206531524658203,0.00019999999494757503,0.0005000000237487257,0.0004508288111537695
132317184,0.05000000074505806,0.6307114362716675,0.028382018208503723,0.0022144755348563194,-7.128228187561035,25.477006912231445,0.00019999999494757503,0.0005000000237487257,0.000135004025651142
132382720,0.05000000074505806,0.5516784191131592,0.024825531989336014,0.0021735792979598045,-7.125463485717773,22.437713623046875,0.00019999999494757503,0.0005000000237487257,5.1670329412445426e-05
132448256,0.05000000074505806,0.572884202003479,0.025779789313673973,0.0022548146080225706,-7.1224799156188965,20.786169052124023,0.00019999999494757503,0.0005000000237487257,2.1632735297316685e-05
132513792,0.05000000074505806,0.48439744114875793,0.02179788611829281,0.002256092382594943,-7.123472213745117,27.44156265258789,0.00019999999494757503,0.0005000000237487257,5.155853068572469e-05
132579328,0.05000000074505806,0.5012251734733582,0.02255513146519661,0.0020831481087952852,-7.122036933898926,23.201385498046875,0.00019999999494757503,0.0005000000237487257,0.00010591177851893008
132644864,0.05000000074505806,0.7972040176391602,0.03587418049573898,0.0017439010553061962,-7.124127388000488,21.66710090637207,0.00019999999494757503,0.0005000000237487257,0.00013146678975317627
132710400,0.05000000074505806,0.8412144184112549,0.037854649126529694,0.001953649567440152,-7.124688148498535,26.444625854492188,0.00019999999494757503,0.0005000000237487257,3.2615731470286846e-05
132775936,0.05000000074505806,0.5379367470741272,0.024207156151533127,0.002503249328583479,-7.1242852210998535,25.559778213500977,0.00019999999494757503,0.0005000000237487257,0.0001700524881016463
132841472,0.05000000074505806,3.367331027984619,0.151529923081398,0.0020515494979918003,-7.132054805755615,35.855499267578125,0.00019999999494757503,0.0005000000237487257,2.820654299284797e-05
132907008,0.05000000074505806,3.5719153881073,0.16073618829250336,0.0015391225460916758,-7.135632038116455,31.808393478393555,0.00019999999494757503,0.0005000000237487257,1.3985800251248293e-05
132972544,0.05000000074505806,3.5305707454681396,0.1588757038116455,0.0026789535768330097,-7.132506847381592,34.92699432373047,0.00019999999494757503,0.0005000000237487257,5.944837084825849e-06
133038080,0.05000000074505806,3.266932487487793,0.14701196551322937,0.0017884386470541358,-7.1323628425598145,26.4096622467041,0.00019999999494757503,0.0005000000237487257,1.1570997230592184e-05
133103616,0.05000000074505806,3.0844109058380127,0.13879849016666412,0.0018265584949404001,-7.136011123657227,28.970462799072266,0.00019999999494757503,0.0005000000237487257,1.447953127353685e-05
133169152,0.05000000074505806,1.3543797731399536,0.06094709411263466,0.0018296879716217518,-7.134432315826416,28.471717834472656,0.00019999999494757503,0.0005000000237487257,3.5589073377195746e-05
133234688,0.05000000074505806,0.6045290231704712,0.02720380574464798,0.002015744335949421,-7.135051727294922,27.943096160888672,0.00019999999494757503,0.0005000000237487257,2.0973864593543112e-05
133300224,0.05000000074505806,1.0707831382751465,0.048185236752033234,0.0020750793628394604,-7.129833221435547,22.974720001220703,0.00019999999494757503,0.0005000000237487257,1.3160533853806555e-05
133365760,0.05000000074505806,2.1381778717041016,0.09621800482273102,0.001586392056196928,-7.132877826690674,21.857837677001953,0.00019999999494757503,0.0005000000237487257,8.51716504257638e-06
133431296,0.05000000074505806,1.5018446445465088,0.06758300960063934,0.0018976567080244422,-7.131200313568115,22.702205657958984,0.00019999999494757503,0.0005000000237487257,1.7851376469479874e-05
133496832,0.05000000074505806,0.7975545525550842,0.03588995337486267,0.002029732335358858,-7.1309709548950195,24.569150924682617,0.00019999999494757503,0.0005000000237487257,0.0012369132600724697
133562368,0.05000000074505806,0.7901667952537537,0.03555750846862793,0.0019333711825311184,-7.128509521484375,28.28679847717285,0.00019999999494757503,0.0005000000237487257,0.002164589473977685
133627904,0.05000000074505806,0.759568989276886,0.03418060764670372,0.001996956765651703,-7.1241888999938965,24.432859420776367,0.00019999999494757503,0.0005000000237487257,0.0001884722732938826
133693440,0.05000000074505806,1.0040334463119507,0.045181501656770706,0.002198604168370366,-7.126068592071533,33.987693786621094,0.00019999999494757503,0.0005000000237487257,2.9695196644752286e-05
133758976,0.05000000074505806,1.200700283050537,0.05403150990605354,0.002021829364821315,-7.126162528991699,25.04839515686035,0.00019999999494757503,0.0005000000237487257,1.4537827155436389e-05
133824512,0.05000000074505806,0.8085951209068298,0.03638678416609764,0.0022247694432735443,-7.12637186050415,32.054901123046875,0.00019999999494757503,0.0005000000237487257,5.0532737077446654e-05
133890048,0.05000000074505806,0.4813627302646637,0.02166132442653179,0.0022845184430480003,-7.125136852264404,23.781675338745117,0.00019999999494757503,0.0005000000237487257,0.0002956755051854998
133955584,0.05000000074505806,0.5804977416992188,0.026122398674488068,0.002261062618345022,-7.125131130218506,20.91396713256836,0.00019999999494757503,0.0005000000237487257,9.588223474565893e-05
134021120,0.05000000074505806,0.5538037419319153,0.024921169504523277,0.0021712128072977066,-7.124195098876953,22.11765480041504,0.00019999999494757503,0.0005000000237487257,2.763637348834891e-05
134086656,0.05000000074505806,1.2097606658935547,0.054439228028059006,0.002629495458677411,-7.123171329498291,25.07695198059082,0.00019999999494757503,0.0005000000237487257,3.558450407581404e-05
134152192,0.05000000074505806,0.6380648612976074,0.0287129208445549,0.0021825949661433697,-7.122461318969727,26.833816528320312,0.00019999999494757503,0.0005000000237487257,2.626708010211587e-05
134217728,0.05000000074505806,0.5330526232719421,0.023987367749214172,0.002206733450293541,-7.123865604400635,23.263425827026367,0.00019999999494757503,0.0005000000237487257,0.0001338931906502694
134283264,0.05000000074505806,0.6093424558639526,0.027420412749052048,0.0019959290511906147,-7.123566150665283,21.111305236816406,0.00019999999494757503,0.0005000000237487257,0.00017797962937038392
134348800,0.05000000074505806,1.1892651319503784,0.0535169318318367,0.00234703766182065,-7.121382713317871,25.92627716064453,0.00019999999494757503,0.0005000000237487257,3.42430648743175e-05
134414336,0.05000000074505806,0.6520459651947021,0.02934207022190094,0.001970021054148674,-7.1212944984436035,21.79644775390625,0.00019999999494757503,0.0005000000237487257,6.893221870996058e-05
134479872,0.05000000074505806,3.455536365509033,0.15549913048744202,0.0016541306395083666,-7.125820636749268,36.167598724365234,0.00019999999494757503,0.0005000000237487257,2.7098887585452758e-05
134545408,0.05000000074505806,3.602034091949463,0.16209152340888977,0.0017750898841768503,-7.125607490539551,34.54782485961914,0.00019999999494757503,0.0005000000237487257,1.1550868293852545e-05
134610944,0.05000000074505806,3.5600838661193848,0.160203754901886,0.002195832785218954,-7.127102375030518,28.120100021362305,0.00019999999494757503,0.0005000000237487257,6.072986707295058e-06
134676480,0.05000000074505806,3.1414144039154053,0.14136366546154022,0.0020359798800200224,-7.1290283203125,24.366436004638672,0.00019999999494757503,0.0005000000237487257,8.65496986079961e-06
134742016,0.05000000074505806,3.09784197807312,0.13940289616584778,0.0018951905658468604,-7.128691673278809,33.460174560546875,0.00019999999494757503,0.0005000000237487257,1.1898267075594049e-05
134807552,0.05000000074505806,1.3342021703720093,0.06003910303115845,0.0016303174197673798,-7.127326011657715,22.654333114624023,0.00019999999494757503,0.0005000000237487257,4.040338535560295e-05
