frame,drone/policy_loss,drone/expert_kl_loss,drone/expert_action_mse,drone/effective_expert_kl_coef,drone/value_loss,drone/critic_grad_norm,drone/actor_grad_norm,drone/TP_loss,train/stats.return,eval/stats.return,train/stats.success,eval/stats.success
23134208,0.05107196792960167,0.36523038148880005,0.016435367986559868,0.34208256006240845,0.5557574033737183,0.494667649269104,50.99187088012695,4.1152441554004326e-05,,,,
23199744,0.01988828554749489,0.3844691216945648,0.017301110550761223,0.34179583191871643,0.1084802895784378,0.3931780457496643,43.434913635253906,0.000129298452520743,,,,
23265280,0.01792771741747856,0.6954197287559509,0.03129388764500618,0.3415091335773468,0.07789552211761475,0.185336634516716,31.69942283630371,0.00039622318581677973,11.896734237670898,,0.5735151171684265,
23330816,0.013769751414656639,0.5784906148910522,0.02603207714855671,0.3412224054336548,0.08022867143154144,0.15071167051792145,29.547256469726562,0.0008783391094766557,,,,
23396352,0.010336325503885746,0.178729847073555,0.008042844012379646,0.34093567728996277,0.0735783576965332,0.20141132175922394,35.45795440673828,0.001283340505324304,,,,
23461888,0.008810142986476421,0.15694180130958557,0.007062382064759731,0.34064894914627075,0.02969251200556755,0.20813825726509094,37.73468017578125,0.006119256839156151,,,,
23527424,0.015968814492225647,0.14125896990299225,0.00635665375739336,0.3403622508049011,0.03115641511976719,0.13860160112380981,45.28670883178711,0.0007243896252475679,,,,
23592960,0.011930923908948898,0.9315916895866394,0.04192163050174713,0.3400755226612091,0.018808934837579727,0.10762742161750793,27.994245529174805,0.00012819451512768865,,,,
23658496,0.019880106672644615,0.45549455285072327,0.020497256889939308,0.3397887945175171,0.0418245792388916,0.1986672580242157,34.729331970214844,6.0369158745743334e-05,,,,
23724032,0.013999998569488525,0.20167045295238495,0.009075170382857323,0.3395020663738251,0.04003721475601196,0.1273893564939499,33.196205139160156,0.0002352325536776334,,,,
23789568,0.00935817789286375,0.2078748494386673,0.009354367852210999,0.33921536803245544,0.03672007471323013,0.4795006513595581,34.10081100463867,0.0013490195851773024,-30.53936767578125,,0.0361216738820076,
23855104,0.010474545881152153,0.14378201961517334,0.006470190826803446,0.3389286398887634,0.04294690489768982,0.12190209329128265,30.356300354003906,0.000355779193341732,,,,
23920640,0.008615940809249878,0.13193386793136597,0.00593702495098114,0.3386419117450714,0.04377451911568642,0.37151896953582764,32.93586730957031,0.0003863043966703117,,,,
23986176,0.02287508174777031,0.6035114526748657,0.027158016338944435,0.3383552134037018,0.03503527492284775,0.15681737661361694,35.86836624145508,0.0012139254249632359,,,,
24051712,0.024451613426208496,0.494732528924942,0.02226296253502369,0.33806848526000977,0.06474539637565613,0.22946755588054657,39.22998046875,9.441541624255478e-05,,,,
24117248,0.02177489548921585,0.27102020382881165,0.012195908464491367,0.33778175711631775,0.06520914286375046,0.21339258551597595,37.405784606933594,8.100343256955966e-05,,,,
24182784,0.02636689692735672,0.18457765877246857,0.008305994793772697,0.33749502897262573,0.08521026372909546,0.38277631998062134,36.98673629760742,0.0006262931856326759,,,,
24248320,0.009795106947422028,0.17446380853652954,0.007850871421396732,0.3372083306312561,0.07235846668481827,0.3211188018321991,31.64829444885254,0.0004899690975435078,,,,
24313856,0.009781569242477417,0.15099979937076569,0.006794990971684456,0.3369216024875641,0.10886531323194504,0.9112274050712585,31.29876708984375,9.865071478998289e-05,,,,
24379392,0.022576086223125458,0.49629300832748413,0.022333186119794846,0.33663487434387207,0.08628132939338684,0.3323884904384613,35.722068786621094,0.000498255540151149,,,,
24444928,0.02079649828374386,0.4847930073738098,0.02181568741798401,0.33634814620018005,0.0814807116985321,0.22709010541439056,38.15507888793945,0.0002054896904155612,,,,
24510464,0.017261872068047523,0.2988303303718567,0.01344736572355032,0.3360614478588104,0.03559707850217819,0.12424279004335403,37.29206466674805,6.056042911950499e-05,,,,
24576000,0.01288863830268383,0.19863498210906982,0.008938574232161045,0.3357747197151184,0.06715774536132812,0.13275322318077087,33.60384750366211,0.00036559702130034566,,,,
24641536,0.01538081280887127,0.1925324946641922,0.008663962595164776,0.3354879915714264,0.055077310651540756,0.25124186277389526,26.693599700927734,0.0012233186280354857,,-13.868417739868164,,0.20703125
24707072,0.1978154480457306,1.6627508401870728,0.0748237892985344,0.33520129323005676,0.14774049818515778,1.1466151475906372,4.259350299835205,0.00015005102613940835,,,,
24772608,0.050350602716207504,0.49382856488227844,0.022222284227609634,0.33491456508636475,0.5025381445884705,0.34131112694740295,52.67813491821289,4.504519893089309e-05,-12.11137866973877,,0.3326626420021057,
24838144,0.021571287885308266,0.35181522369384766,0.015831684693694115,0.33462783694267273,0.12535572052001953,0.5321156978607178,48.09705352783203,0.00014920326066203415,,,,
24903680,0.010498663410544395,0.6552562713623047,0.029486531391739845,0.3343411087989807,0.046370021998882294,0.16242048144340515,32.42303466796875,0.0004169515159446746,,,,
24969216,0.008826574310660362,0.4855206608772278,0.02184843271970749,0.3340544104576111,0.05613132566213608,0.22867654263973236,26.27899932861328,0.0009364075376652181,,,,
25034752,0.011206062510609627,0.15064609050750732,0.006779073737561703,0.33376768231391907,0.10456450283527374,0.17835469543933868,39.76618576049805,0.001226774649694562,,,,
25100288,0.015405518934130669,0.16202953457832336,0.007291329558938742,0.33348095417022705,0.027803655713796616,0.14980609714984894,44.75572967529297,0.004850237630307674,,,,
25165824,0.015592915937304497,0.14565160870552063,0.006554322317242622,0.33319422602653503,0.03319820761680603,0.14054541289806366,29.62650489807129,0.0005694018909707665,,,,
25231360,0.014301367104053497,0.9670071005821228,0.04351532459259033,0.3329075276851654,0.01808350533246994,0.14826896786689758,30.013364791870117,0.0001177477024612017,,,,
25296896,0.008394512347877026,0.47431761026382446,0.021344294771552086,0.3326207995414734,0.0487065464258194,0.13316836953163147,24.685955047607422,5.1122849981766194e-05,,,,
25362432,0.011530362069606781,0.2141459733247757,0.009636569768190384,0.33233407139778137,0.046187885105609894,0.14956159889698029,36.60896301269531,0.0001673066581133753,-28.056259155273438,,0.05576208233833313,
25427968,0.014652352780103683,0.1774212121963501,0.00798395462334156,0.33204737305641174,0.04546535760164261,0.13420116901397705,31.71909523010254,0.0009844338055700064,,,,
25493504,0.008732329122722149,0.1426035761833191,0.006417160853743553,0.3317606449127197,0.051256902515888214,0.1418197900056839,29.224666595458984,0.0004965899279341102,,,,
25559040,0.012087810784578323,0.1292775273323059,0.005817488767206669,0.3314739167690277,0.045443564653396606,0.14826437830924988,33.385894775390625,0.0005066543235443532,,,,
25624576,0.01177231501787901,0.690536618232727,0.031074151396751404,0.3311871886253357,0.044992588460445404,0.20040394365787506,28.76551055908203,0.0010122007224708796,,,,
25690112,0.010122442618012428,0.381009042263031,0.01714540831744671,0.33090049028396606,0.07316288352012634,0.16317540407180786,25.657243728637695,6.062318789190613e-05,,,,
25755648,0.015274100936949253,0.2145628184080124,0.009655328467488289,0.33061376214027405,0.07735961675643921,0.2174573391675949,36.10634994506836,0.00012949114898219705,,,,
25821184,0.013717027381062508,0.16875387728214264,0.007593924645334482,0.33032703399658203,0.10956400632858276,0.326943039894104,26.972026824951172,0.0006809196202084422,,,,
25886720,0.014375770464539528,0.1571856141090393,0.007073352579027414,0.33004030585289,0.0966373160481453,0.2287566214799881,26.272401809692383,0.00045235134894028306,,,,
25952256,0.012592151761054993,0.13495640456676483,0.0060730380937457085,0.3297536075115204,0.08943071961402893,0.31580018997192383,28.590620040893555,0.00015456374967470765,,,,
26017792,0.012601383961737156,0.559677243232727,0.025185476988554,0.32946687936782837,0.07918740808963776,0.3790633976459503,31.814510345458984,0.0006419126875698566,,,,
26083328,0.016047490760684013,0.6180170178413391,0.02781076543033123,0.32918015122413635,0.09016087651252747,0.19870886206626892,27.332340240478516,0.0001404000213369727,,,,
26148864,0.013003740459680557,0.3529370427131653,0.01588216796517372,0.3288934528827667,0.057691797614097595,0.39964088797569275,28.7626953125,5.5812102800700814e-05,,,,
26214400,0.011662205681204796,0.1943480670452118,0.008745664730668068,0.3286067247390747,0.08347424119710922,0.19496306777000427,28.330921173095703,0.0009430626523680985,-42.07006072998047,,0.008028545416891575,
26279936,0.013499045744538307,0.18338628113269806,0.008252382278442383,0.3283199965953827,0.09363283216953278,0.20726411044597626,24.254919052124023,0.0019312129588797688,,-18.81874656677246,,0.169921875
26345472,0.1429981142282486,2.0471367835998535,0.09212115406990051,0.3280332684516907,0.11765410751104355,0.8382346630096436,28.260316848754883,0.00014161448052618653,,,,
26411008,0.18418455123901367,0.4594265818595886,0.020674197003245354,0.32774657011032104,0.6312218904495239,0.34871169924736023,4.026644229888916,4.217387686367147e-05,,,,
26476544,0.0152580626308918,0.3554058372974396,0.015993261709809303,0.32745984196662903,0.09349975734949112,0.2334306538105011,41.501277923583984,0.00013691782078240067,,,,
26542080,0.009757171384990215,0.5913214683532715,0.026609469205141068,0.327173113822937,0.06644393503665924,0.4288119971752167,30.275890350341797,0.00040897473809309304,,,,
26607616,0.01337997242808342,0.6764253973960876,0.030439145863056183,0.326886385679245,0.04693269357085228,0.4213332235813141,24.934864044189453,0.0012449010973796248,,,,
26673152,0.021110009402036667,0.18959690630435944,0.008531861007213593,0.32659968733787537,0.14791777729988098,0.5862789750099182,39.12337875366211,0.000815254112239927,,,,
26738688,0.021061424165964127,0.12024695426225662,0.005411112681031227,0.32631295919418335,0.03150518983602524,0.1438993513584137,43.11962890625,0.002628762973472476,0.998065173625946,,0.4252100884914398,
26804224,0.012246302329003811,0.13415272533893585,0.00603687297552824,0.32602623105049133,0.01573270559310913,0.11020947247743607,35.86359786987305,0.0006465133628807962,,,,
26869760,0.013201446272432804,0.8196436166763306,0.036883965134620667,0.3257395327091217,0.029536429792642593,0.12818020582199097,27.327102661132812,0.00014749038382433355,,,,
26935296,0.012694101780653,0.48589327931404114,0.021865198388695717,0.3254528045654297,0.046147409826517105,0.14686134457588196,32.32231521606445,5.3954288887325674e-05,,,,
27000832,0.019025899469852448,0.1785317063331604,0.008033926598727703,0.32516607642173767,0.04462993144989014,0.1703217476606369,37.06022262573242,0.00025372905656695366,,,,
27066368,0.012459792196750641,0.1768895387649536,0.007960029877722263,0.32487934827804565,0.0673910453915596,0.284021258354187,28.620723724365234,0.0014777658507227898,,,,
27131904,0.009204424917697906,0.14861109852790833,0.006687499582767487,0.324592649936676,0.08030155301094055,0.21070364117622375,22.374330520629883,0.0005930227926000953,,,,
27197440,0.0074283103458583355,0.14497821033000946,0.006524020805954933,0.324305921792984,0.058001138269901276,0.1863333135843277,24.45688819885254,0.0005483555723913014,,,,
27262976,0.01048010028898716,0.5000653266906738,0.022502940148115158,0.324019193649292,0.05151571333408356,0.12569931149482727,29.46281623840332,0.0006380981649272144,,,,
27328512,0.008635582402348518,0.2144516557455063,0.009650323539972305,0.3237324655056,0.10089937597513199,0.16011062264442444,28.446495056152344,6.292723992373794e-05,,,,
27394048,0.00864817388355732,0.16295218467712402,0.007332848850637674,0.32344576716423035,0.10578550398349762,1.0458037853240967,27.197359085083008,0.00012415529636200517,,,,
27459584,0.0059680575504899025,0.13636144995689392,0.006136265583336353,0.32315903902053833,0.09818275272846222,0.20858275890350342,23.664306640625,0.0004567165451589972,-35.69732666015625,,0.010978956706821918,
27525120,0.0077390288934111595,0.14162728190422058,0.0063732280395925045,0.3228723108768463,0.09067827463150024,0.1984730362892151,22.180511474609375,0.0004262570000719279,,,,
27590656,0.0044145770370960236,0.3328918218612671,0.01498013362288475,0.3225856125354767,0.06878720968961716,0.1959238350391388,23.960182189941406,0.00011539648403413594,,,,
27656192,0.004951233975589275,0.24094946682453156,0.01084272563457489,0.32229888439178467,0.10568981617689133,0.570249080657959,25.232534408569336,6.466293416451663e-05,,,,
27721728,0.011266755871474743,0.2318507432937622,0.010433284565806389,0.32201215624809265,0.10119232535362244,0.15521939098834991,33.6309814453125,5.8142868510913104e-05,,,,
27787264,0.014405054040253162,0.21407729387283325,0.009633478708565235,0.32172542810440063,0.10073280334472656,0.185751810669899,29.14263916015625,0.0001811385154724121,,,,
27852800,0.013029802590608597,0.22510862350463867,0.010129889473319054,0.321438729763031,0.11159542202949524,0.4003387689590454,25.788921356201172,0.000266713323071599,,,,
27918336,0.012124262750148773,0.18144099414348602,0.008164843544363976,0.321152001619339,0.11203654110431671,0.4551168382167816,23.46807098388672,0.00018681029905565083,,-21.039140701293945,,0.169921875
27983872,0.12285768240690231,2.1574931144714355,0.09708719700574875,0.320865273475647,0.0713735818862915,0.5901094079017639,34.09476852416992,0.00014020693197380751,,,,
28049408,0.01629733294248581,0.543368399143219,0.02445157617330551,0.32057854533195496,0.7589437961578369,0.34710195660591125,31.513601303100586,4.332319076638669e-05,,,,
28114944,0.013411000370979309,0.20582053065299988,0.009261924773454666,0.3202918469905853,0.09676043689250946,0.1985301822423935,36.879520416259766,0.00015412135689985007,,,,
28180480,0.008281678892672062,0.6356922388076782,0.028606152161955833,0.3200051188468933,0.043093662708997726,0.16530756652355194,25.789466857910156,0.00040337693644687533,,,,
28246016,0.0056127444840967655,0.3401561677455902,0.015307027846574783,0.3197183907032013,0.06207500025629997,0.8285428881645203,21.272613525390625,0.0012071781093254685,,,,
28311552,0.006929061375558376,0.14928604662418365,0.006717872340232134,0.31943169236183167,0.10665138065814972,0.2789720296859741,31.113727569580078,0.0009212283184751868,-19.596057891845703,,0.2767857313156128,
28377088,0.004630398936569691,0.13652968406677246,0.0061438363045454025,0.31914496421813965,0.02085932344198227,0.13907502591609955,26.58303451538086,0.002551184268668294,,,,
28442624,0.005424132104963064,0.13826152682304382,0.006221768446266651,0.31885823607444763,0.022973040118813515,0.09753820300102234,24.15695571899414,0.0005189388175494969,,,,
28508160,0.005754062905907631,1.0640660524368286,0.04788297414779663,0.3185715079307556,0.02025528810918331,0.0787867084145546,19.611642837524414,0.0001274650130653754,,,,
28573696,0.009451815858483315,0.5528805255889893,0.02487962320446968,0.318284809589386,0.0551912859082222,0.14840152859687805,19.391056060791016,5.7730394473765045e-05,,,,
28639232,0.0059839822351932526,0.19523991644382477,0.008785796351730824,0.31799808144569397,0.03830312192440033,0.1038864478468895,28.000102996826172,0.00020967540331184864,,,,
28704768,0.009297279641032219,0.1743890941143036,0.00784750934690237,0.31771135330200195,0.06185498833656311,0.15152402222156525,25.708791732788086,0.0008084145374596119,,,,
28770304,0.006766298320144415,0.14230389893054962,0.006403675768524408,0.31742462515830994,0.06553719937801361,0.15779553353786469,21.389972686767578,0.0003205211542081088,,,,
28835840,0.005793404765427113,0.13564379513263702,0.006103971041738987,0.3171379268169403,0.05392519012093544,0.13485294580459595,23.053543090820312,0.00028290171758271754,,,,
28901376,0.010790030471980572,0.8579877614974976,0.038609448820352554,0.3168511986732483,0.0561990924179554,0.16378545761108398,27.449962615966797,0.00028090845444239676,,,,
28966912,0.007585530634969473,0.36167237162590027,0.016275256872177124,0.3165644705295563,0.08217158913612366,0.1662253588438034,20.687908172607422,4.8441994294989854e-05,-32.85441589355469,,0.01886792480945587,
29032448,0.0035151708871126175,0.13174334168434143,0.005928450264036655,0.31627777218818665,0.06155374273657799,0.11877705156803131,19.051061630249023,0.0003097289882134646,,,,
29097984,0.009309003129601479,0.17395946383476257,0.007828176021575928,0.31599104404449463,0.050594083964824677,0.1787876933813095,24.226261138916016,0.0003466191701591015,,,,
29163520,0.00414624810218811,0.1298132687807083,0.005841596983373165,0.3157043159008026,0.10382872819900513,0.600493848323822,18.543344497680664,8.453810005448759e-05,,,,
29229056,0.004049499984830618,0.2642955482006073,0.011893300339579582,0.3154175877571106,0.10950792580842972,0.19474884867668152,18.84396743774414,0.0001527530257590115,,,,
29294592,0.0041741481982171535,0.2432214319705963,0.010944964364171028,0.31513088941574097,0.1075744479894638,0.18042223155498505,22.316343307495117,0.00013061054050922394,,,,
29360128,0.005310022737830877,0.13167427480220795,0.005925342440605164,0.31484416127204895,0.12536150217056274,0.8939521908760071,20.777280807495117,6.503364420495927e-05,,,,
29425664,0.004825080279260874,0.14168430864810944,0.00637579383328557,0.31455743312835693,0.1056576520204544,0.14320002496242523,22.941192626953125,0.00018860843556467444,,,,
29491200,0.0068024699576199055,0.14857155084609985,0.006685719825327396,0.3142707347869873,0.10703934729099274,0.1820550113916397,21.964462280273438,0.0002318072074558586,,,,
29556736,0.007754429243505001,0.37335604429244995,0.016801021993160248,0.3139840066432953,0.10236191749572754,0.17808562517166138,22.576539993286133,7.48283855500631e-05,,-33.161048889160156,,0.1201171875
29622272,0.06253897398710251,2.146240234375,0.09658081084489822,0.31369727849960327,0.06702517718076706,0.4880833625793457,56.321041107177734,0.00014049941091798246,,,,
29687808,0.02135992795228958,0.5881173014640808,0.02646527998149395,0.31341055035591125,0.7186046838760376,0.35492178797721863,31.330520629882812,5.0159855163656175e-05,,,,
29753344,0.016427624970674515,0.3755300045013428,0.016898848116397858,0.3131238520145416,0.12999433279037476,0.26810264587402344,30.96986961364746,0.00011550400085980073,,,,
29818880,0.009067341685295105,0.8392776250839233,0.03776749595999718,0.3128371238708496,0.07525062561035156,0.5706253051757812,28.13960838317871,0.00028040868346579373,,,,
29884416,0.00901147723197937,0.8344829082489014,0.03755173832178116,0.3125503957271576,0.05865725129842758,0.5342898368835449,22.449134826660156,0.0010352415265515447,-13.104412078857422,,0.3346303403377533,
29949952,0.0052451640367507935,0.3059583604335785,0.01376812718808651,0.3122636675834656,0.2763702869415283,0.44210609793663025,27.201332092285156,0.0007375220884568989,,,,
30015488,0.0036723159719258547,0.12400797009468079,0.005580359138548374,0.31197696924209595,0.018883895128965378,0.10226234793663025,22.051210403442383,0.003130462719127536,,,,
30081024,0.006332336459308863,0.14926332235336304,0.006716849282383919,0.31169024109840393,0.027776731178164482,0.14447152614593506,22.936830520629883,0.0009022969170473516,,,,
30146560,0.012829257175326347,1.3572721481323242,0.06107725203037262,0.3114035129547119,0.017734628170728683,0.057896241545677185,23.590293884277344,0.00017869890143629164,,,,
30212096,0.008518723770976067,0.5747888088226318,0.025865495204925537,0.3111168146133423,0.03831902891397476,0.10481502115726471,18.167131423950195,5.3131421736907214e-05,,,,
30277632,0.003661220194771886,0.25378331542015076,0.011420250870287418,0.31083008646965027,0.06258629262447357,0.18651652336120605,21.896739959716797,0.00013773917453363538,-24.40489959716797,,0.11627906560897827,
30343168,0.004965568892657757,0.19806291162967682,0.008912831544876099,0.31054335832595825,0.06829823553562164,0.21057751774787903,21.568679809570312,0.0004191318294033408,,,,
30408704,0.007890366949141026,0.18534734845161438,0.008340630680322647,0.31025663018226624,0.0853927731513977,0.14245623350143433,21.7303466796875,0.0003666089614853263,,,,
30474240,0.0032093115150928497,0.13732871413230896,0.006179791875183582,0.3099699318408966,0.06263749301433563,0.10620106011629105,18.4959716796875,0.0003573627909645438,,,,
30539776,0.0035667764022946358,0.6904764771461487,0.03107144497334957,0.3096832036972046,0.03899679705500603,0.11385852843523026,21.199039459228516,0.0009521677857264876,,,,
30605312,0.008053604513406754,0.465487539768219,0.020946940407156944,0.3093964755535126,0.04186318814754486,0.1409926861524582,19.826683044433594,4.739702126244083e-05,,,,
30670848,0.008194051682949066,0.2615653872489929,0.011770442128181458,0.30910974740982056,0.05813225358724594,0.1483500897884369,26.475976943969727,8.187785715563223e-05,,,,
30736384,0.017970113083720207,0.22195228934288025,0.009987853467464447,0.3088230490684509,0.06254269182682037,0.4340198040008545,26.47676658630371,0.0005574757815338671,,,,
30801920,0.00915796123445034,0.1791098266839981,0.008059942163527012,0.3085363209247589,0.05467832460999489,0.14963282644748688,18.929216384887695,0.00038633786607533693,,,,
30867456,0.006324355490505695,0.13468511402606964,0.006060830317437649,0.3082495927810669,0.0520612858235836,0.1883462816476822,22.666587829589844,0.00016782665625214577,,,,
30932992,0.006905442103743553,0.5051155090332031,0.02273019775748253,0.30796289443969727,0.039965711534023285,0.12837789952754974,20.16956901550293,0.00044866534881293774,,,,
30998528,0.008802701719105244,0.7062320113182068,0.03178044408559799,0.30767616629600525,0.08184422552585602,0.18064837157726288,20.90494728088379,9.621886420063674e-05,,,,
31064064,0.0055269463919103146,0.3746272325515747,0.01685822568833828,0.30738943815231323,0.04415200278162956,0.29360711574554443,25.718135833740234,5.0943395763169974e-05,-39.30561828613281,,0.01039697602391243,
31129600,0.008175782859325409,0.22508497536182404,0.010128824040293694,0.3071027100086212,0.06404641270637512,0.12533581256866455,25.15304183959961,0.0004878927720710635,,,,
31195136,0.009099723771214485,0.2042897790670395,0.009193040430545807,0.3068160116672516,0.06923644244670868,0.1293506622314453,22.92991828918457,0.0009100061724893749,,-34.071495056152344,,0.083984375
31260672,0.0313599556684494,2.4574835300445557,0.1105867549777031,0.30652928352355957,0.07773483544588089,0.770856499671936,50.07770538330078,0.00012799717660527676,,,,
31326208,0.012876870110630989,0.5501667261123657,0.0247575081884861,0.30624255537986755,0.6068728566169739,0.5496615171432495,29.621389389038086,5.18261622346472e-05,,,,
31391744,0.00560054462403059,0.49290168285369873,0.022180575877428055,0.30595582723617554,0.23103317618370056,0.7802532911300659,24.94233512878418,0.00013130561274010688,,,,
31457280,0.004437500145286322,0.6937330961227417,0.031217992305755615,0.3056691288948059,0.1272389143705368,0.2830962538719177,20.18402671813965,0.00025691738119348884,,,,
31522816,0.006297667045146227,0.9134182929992676,0.041103821247816086,0.3053824007511139,0.07662594318389893,0.6187185645103455,18.841745376586914,0.0009018130367621779,,,,
31588352,0.014985805377364159,0.3113996982574463,0.014012986794114113,0.3050956726074219,0.29911717772483826,0.4024251103401184,31.958515167236328,0.0006546175573021173,,,,
31653888,0.0037814404349774122,0.1576833426952362,0.007095750886946917,0.30480897426605225,0.027937907725572586,0.13913650810718536,24.1312255859375,0.0021366423461586237,-6.07802152633667,,0.3987341821193695,
31719424,0.003380369860678911,0.16185641288757324,0.007283538114279509,0.30452224612236023,0.03133155405521393,0.12979747354984283,21.35169792175293,0.0006681351223960519,,,,
31784960,0.005620846524834633,0.8365300893783569,0.037643853574991226,0.3042355179786682,0.033254221081733704,0.09405625611543655,18.957727432250977,0.00015900758444331586,,,,
31850496,0.005189219489693642,0.5286125540733337,0.023787567391991615,0.3039487898349762,0.05240983888506889,0.15816251933574677,17.279232025146484,4.6802550059510395e-05,,,,
31916032,0.007992320694029331,0.24999114871025085,0.011249602772295475,0.30366209149360657,0.043407198041677475,0.15506981313228607,27.100805282592773,0.0001613352505955845,,,,
31981568,0.00876951590180397,0.2870316505432129,0.012916424311697483,0.30337536334991455,0.039013028144836426,0.13983073830604553,25.402568817138672,0.0005397801287472248,,,,
32047104,0.003061749506741762,0.2524837255477905,0.01136176660656929,0.30308863520622253,0.07376261055469513,0.25688183307647705,22.480037689208984,0.0001727268099784851,,,,
32112640,0.005938027519732714,0.13279978930950165,0.005975990556180477,0.3028019070625305,0.05448012799024582,0.12987013161182404,20.75160789489746,0.00034850157680921257,,,,
32178176,0.009493193589150906,0.5869778394699097,0.02641400322318077,0.3025152087211609,0.03809499368071556,0.14926782250404358,19.17737579345703,0.0013662641867995262,,,,
32243712,0.006926244590431452,0.4920392632484436,0.022141769528388977,0.30222848057746887,0.08221133798360825,0.1563216894865036,16.544002532958984,7.823637861292809e-05,,,,
32309248,0.006561335641890764,0.26979100704193115,0.012140595354139805,0.30194175243377686,0.06280834972858429,0.29789817333221436,21.044361114501953,5.657314613927156e-05,,,,
32374784,0.01585954800248146,0.2593066394329071,0.011668799445033073,0.3016550540924072,0.13445347547531128,0.2722774147987366,23.66813850402832,0.00029079258092679083,,,,
32440320,0.01102747954428196,0.21542586386203766,0.009694164618849754,0.3013683259487152,0.1305333524942398,0.2415115237236023,21.879295349121094,0.00033383979462087154,-38.05345916748047,,0.02058319002389908,
32505856,0.007803810760378838,0.27071014046669006,0.012181956321001053,0.3010815978050232,0.09141336381435394,0.2404080182313919,23.502601623535156,9.499565931037068e-05,,,,
32571392,0.007717760279774666,0.2775951027870178,0.012491780333220959,0.3007948696613312,0.05863422155380249,0.12180882692337036,18.06064224243164,0.0001389281387673691,,,,
32636928,0.0035311237443238497,0.2402050793170929,0.010809228755533695,0.30050817131996155,0.08249467611312866,0.15773950517177582,19.937923431396484,0.00011044740676879883,,,,
32702464,0.005081940442323685,0.14843031764030457,0.00667936448007822,0.30022144317626953,0.09287383407354355,0.6055147051811218,18.558629989624023,0.00020682180183939636,,,,
32768000,0.0063537172973155975,0.148075670003891,0.006663404405117035,0.2999347150325775,0.09134406596422195,0.2354610711336136,20.103160858154297,0.0006425433093681931,,,,
32833536,0.005792700685560703,0.2143247276544571,0.009644612669944763,0.2996479868888855,0.09301768243312836,0.2202722281217575,19.341585159301758,0.00048093911027535796,,-39.84770202636719,,0.07421875
32899072,0.02633347362279892,2.5779857635498047,0.11600935459136963,0.29936128854751587,0.06988971680402756,0.7520155906677246,47.74016571044922,0.00013012380804866552,,,,
32964608,0.011862874031066895,0.7572294473648071,0.03407532349228859,0.29907456040382385,0.6088260412216187,1.8610748052597046,27.10927391052246,4.7246718168025836e-05,,,,
33030144,0.009800536558032036,0.6801013350486755,0.030604565516114235,0.29878783226013184,0.3785659670829773,0.44036588072776794,31.358509063720703,0.00013177881191950291,,,,
33095680,0.010261472314596176,0.34280428290367126,0.015426194295287132,0.2985011339187622,0.19767111539840698,0.7806131839752197,33.379356384277344,0.00024333274632226676,,,,
33161216,0.00940420851111412,0.4714645445346832,0.021215906366705894,0.2982144057750702,0.07967537641525269,0.7510948777198792,26.72344970703125,0.0008609340293332934,,,,
33226752,0.004543406888842583,0.35657399892807007,0.01604583114385605,0.2979276776313782,0.30788522958755493,0.2887474000453949,24.721115112304688,0.0005000382661819458,-17.753293991088867,,0.3418326675891876,
33292288,0.004473981447517872,0.15298639237880707,0.006884388159960508,0.29764094948768616,0.02178751863539219,0.11071985214948654,25.082109451293945,0.0007658543763682246,,,,
33357824,0.005966027267277241,0.1357150375843048,0.006107176188379526,0.29735425114631653,0.016496460884809494,0.06659108400344849,20.708507537841797,0.0008001900278031826,,,,
33423360,0.005843285471200943,0.7798283100128174,0.035092275589704514,0.2970675230026245,0.04575057700276375,0.08986927568912506,18.796710968017578,0.00015709568106103688,,,,
33488896,0.0053031849674880505,0.41647017002105713,0.01874115876853466,0.2967807948589325,0.054026663303375244,0.12274274975061417,19.631271362304688,6.619273335672915e-05,,,,
33554432,0.007599348202347755,0.22628134489059448,0.010182660073041916,0.2964940667152405,0.11140497773885727,0.29284602403640747,24.82965660095215,0.00020916452922392637,,,,
33619968,0.00896957702934742,0.3032262325286865,0.013645180501043797,0.29620736837387085,0.185993030667305,0.42665183544158936,20.468463897705078,0.0008857971988618374,,,,
33685504,0.007862734608352184,0.2519632577896118,0.01133834756910801,0.29592064023017883,0.16854476928710938,0.24011839926242828,21.269975662231445,0.0002525838790461421,,,,
33751040,0.009623872116208076,0.1882786601781845,0.00847254041582346,0.2956339120864868,0.11401940882205963,0.2031906247138977,23.02849769592285,0.00016710039926692843,,,,
33816576,0.00770501047372818,0.34839537739753723,0.015677792951464653,0.2953472137451172,0.10310879349708557,0.17595639824867249,27.577312469482422,0.000656064716167748,,,,
33882112,0.009980866685509682,0.13124871253967285,0.00590619258582592,0.29506048560142517,0.13403287529945374,1.0487767457962036,26.946500778198242,0.00010652364289853722,,,,
33947648,0.006436021067202091,0.13597531616687775,0.006118889898061752,0.29477375745773315,0.11618195474147797,0.359125554561615,24.995332717895508,0.00013381849566940218,,,,
34013184,0.005589249078184366,0.5570219159126282,0.025065986439585686,0.29448702931404114,0.10727933794260025,0.26399171352386475,24.132015228271484,0.00025312654906883836,,,,
34078720,0.004932786338031292,0.5535506010055542,0.02490977570414543,0.2942003309726715,0.14743953943252563,0.4567129909992218,21.71164321899414,0.00012596089800354093,-51.45920944213867,,0.015748031437397003,
34144256,0.009339580312371254,0.35403579473495483,0.015931611880660057,0.2939136028289795,0.052829694002866745,0.15814757347106934,25.87720489501953,5.823267565574497e-05,,,,
